INFO  2022-06-02 13:58:16,721 MappingDataService::? - GetMappingList : MethodStart
INFO  2022-06-02 13:58:23,812 MappingDataService::? - GetMappingList : MethodFinish
INFO  2022-06-02 13:59:16,994 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 13:59:17,263 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 13:59:17,420 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 13:59:17,687 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 13:59:17,859 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 13:59:18,038 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 13:59:18,174 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 13:59:18,351 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 13:59:18,590 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 13:59:18,747 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:02:37,440 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2022-06-02 14:02:37,747 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2022-06-02 14:02:37,889 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2022-06-02 14:02:38,653 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2022-06-02 14:02:39,065 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:02:39,183 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:02:39,355 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:02:39,471 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:02:40,153 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:02:40,299 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:02:40,949 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:02:41,096 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:02:41,612 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:02:41,736 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:04,853 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2022-06-02 14:03:04,978 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2022-06-02 14:03:05,047 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2022-06-02 14:03:05,313 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2022-06-02 14:03:05,624 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:03:05,821 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:03:05,908 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:06,034 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:06,327 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:06,464 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:06,539 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:06,707 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:06,812 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:06,926 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:13,974 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2022-06-02 14:03:14,090 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2022-06-02 14:03:14,169 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2022-06-02 14:03:14,446 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2022-06-02 14:03:15,005 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:03:15,120 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:03:15,197 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:15,318 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:15,548 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:15,677 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:15,772 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:15,916 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:03:15,984 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:03:16,095 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:13,740 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2022-06-02 14:04:13,861 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2022-06-02 14:04:13,919 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2022-06-02 14:04:14,192 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2022-06-02 14:04:14,474 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:04:14,588 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:04:14,654 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:14,769 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:14,834 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:14,982 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:15,054 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:15,220 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:15,276 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:15,384 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:37,661 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2022-06-02 14:04:37,773 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2022-06-02 14:04:37,868 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2022-06-02 14:04:38,157 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2022-06-02 14:04:38,544 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:04:38,653 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:04:38,901 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:39,026 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:39,408 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:39,533 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:39,604 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:40,028 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:40,118 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:40,230 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:51,221 MappingDataService::? - SaveMappingData : MethodStart
INFO  2022-06-02 14:04:51,534 MappingDataService::? - SaveMappingData : MethodFinish
INFO  2022-06-02 14:04:51,832 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-02 14:04:51,936 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-02 14:04:51,991 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:52,137 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:52,187 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:52,329 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:52,452 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:52,591 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-02 14:04:52,733 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-02 14:04:52,852 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
