INFO  2021-08-09 13:25:23,157 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 13:43:10,775 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:10,789 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:10,802 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:10,817 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:10,821 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:14,127 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 13:43:14,135 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 13:43:17,853 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-09 13:43:17,858 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-09 13:43:17,877 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:17,884 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:17,904 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:17,921 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:17,938 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:17,962 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:17,985 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:17,992 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:22,736 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 13:43:22,745 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 13:43:26,032 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-09 13:43:26,036 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-09 13:43:26,054 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:26,059 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:26,074 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:26,110 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:26,140 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:26,169 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-09 13:43:26,209 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-09 13:43:26,214 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-09 14:43:16,280 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 14:43:17,136 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 14:52:15,663 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 14:52:16,586 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 14:52:22,324 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-09 14:52:22,535 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-09 14:52:26,853 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 14:52:26,891 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 14:52:28,566 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 14:52:28,576 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-09 14:52:30,854 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-09 14:52:30,871 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-09 14:52:30,900 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-09 14:52:30,935 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-09 14:52:30,965 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-09 14:52:31,016 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-09 14:52:31,043 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-09 14:52:31,105 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-09 14:52:31,126 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-09 14:52:31,137 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-09 14:52:35,973 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-09 14:52:35,981 MappingDataService::? - GetMappingList : MethodFinish
