INFO  2022-02-04 10:19:59,747 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-02-04 10:20:02,561 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-02-04 10:20:02,753 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-02-04 10:20:02,952 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-02-04 10:20:03,103 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-02-04 10:20:03,372 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-02-04 10:20:03,480 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-02-04 10:20:03,633 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-02-04 10:20:03,760 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-02-04 10:20:03,898 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-02-04 10:26:13,407 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2022-02-04 10:26:13,600 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2022-02-04 10:26:13,807 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2022-02-04 10:26:14,675 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2022-02-04 10:26:15,079 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-02-04 10:26:15,190 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-02-04 10:26:15,327 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-02-04 10:26:15,431 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-02-04 10:26:15,507 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-02-04 10:26:15,615 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-02-04 10:26:15,746 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-02-04 10:26:15,882 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-02-04 10:26:16,011 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-02-04 10:26:16,121 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-02-04 10:30:29,448 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2022-02-04 10:30:29,915 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2022-02-04 10:30:30,013 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2022-02-04 10:30:30,304 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2022-02-04 10:30:30,702 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-02-04 10:30:30,831 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-02-04 10:30:30,905 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-02-04 10:30:31,021 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-02-04 10:30:31,084 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-02-04 10:30:31,218 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-02-04 10:30:31,392 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-02-04 10:30:31,530 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-02-04 10:30:31,600 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-02-04 10:30:31,710 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-02-04 10:31:39,632 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2022-02-04 10:31:39,745 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2022-02-04 10:31:39,878 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2022-02-04 10:31:40,155 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2022-02-04 10:31:40,562 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-02-04 10:31:40,675 MappingDataService::? - GetMappingDataById : MethodFinish
