INFO  2021-11-02 17:06:31,688 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-11-02 17:06:33,110 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-11-02 17:06:33,192 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-11-02 17:06:33,365 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-11-02 17:06:33,442 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-11-02 17:06:33,743 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-11-02 17:06:33,795 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-11-02 17:06:34,242 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-11-02 17:06:34,289 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-11-02 17:06:34,453 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-11-02 17:08:29,773 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-11-02 17:08:29,922 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-11-02 17:08:29,982 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-11-02 17:08:30,488 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-11-02 17:08:38,828 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-11-02 17:08:38,933 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-11-02 17:08:38,980 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-11-02 17:08:39,092 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-11-02 17:08:39,133 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-11-02 17:08:39,256 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-11-02 17:08:39,297 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-11-02 17:08:39,438 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
