INFO  2021-08-10 09:55:36,568 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-10 09:55:38,390 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-10 10:01:00,853 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-10 10:01:00,913 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-10 10:01:13,056 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-10 10:01:13,158 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-10 10:01:13,266 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-10 10:01:13,322 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-10 10:01:13,370 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-10 10:01:13,489 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-10 10:01:13,548 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-10 10:01:13,693 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-10 10:01:13,754 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-10 10:01:13,798 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-10 10:12:57,624 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-10 10:12:57,638 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-10 10:12:57,661 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-10 10:12:57,682 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-10 10:12:57,707 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-10 10:12:57,830 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-10 10:12:57,884 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-10 10:12:58,009 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-10 10:12:58,057 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-10 10:12:58,074 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-10 14:00:20,263 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-10 14:00:20,301 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-10 14:04:27,492 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-10 14:04:27,502 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-10 14:04:27,526 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-10 14:04:27,545 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-10 14:04:27,565 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
