INFO  2022-09-13 15:40:17,120 MappingDataService::? - GetMappingList : MethodStart
INFO  2022-09-13 15:40:21,476 MappingDataService::? - GetMappingList : MethodFinish
INFO  2022-09-13 15:43:01,636 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-09-13 15:43:01,821 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-09-13 15:43:01,954 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:43:02,183 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 15:43:02,266 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-09-13 15:43:02,527 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-09-13 15:43:02,604 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-09-13 15:43:02,894 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-09-13 15:43:02,978 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-09-13 15:43:03,117 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-09-13 15:43:08,564 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2022-09-13 15:43:08,805 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2022-09-13 15:44:35,266 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 15:44:35,435 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 15:44:38,609 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:44:38,720 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 15:45:10,627 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 15:45:10,736 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 15:45:12,233 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:45:12,344 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 15:52:12,617 MappingDataService::? - GetMappingList : MethodStart
INFO  2022-09-13 15:52:12,913 MappingDataService::? - GetMappingList : MethodFinish
INFO  2022-09-13 15:52:18,831 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-09-13 15:52:18,940 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-09-13 15:52:18,996 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:52:19,107 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 15:52:19,161 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-09-13 15:52:19,276 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-09-13 15:52:19,345 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-09-13 15:52:19,478 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-09-13 15:52:19,540 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-09-13 15:52:19,649 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-09-13 15:54:49,950 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-09-13 15:54:50,058 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-09-13 15:54:50,137 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:54:50,256 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 15:54:50,336 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-09-13 15:54:50,454 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-09-13 15:54:50,520 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-09-13 15:54:50,650 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-09-13 15:54:50,705 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-09-13 15:54:50,814 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-09-13 15:57:28,424 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 15:57:28,564 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 15:57:31,623 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 15:57:31,735 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:01:00,763 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:01:00,872 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:01:02,725 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:01:02,840 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:39:04,960 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:39:05,212 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:39:06,719 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:39:06,827 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:41:45,649 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:41:45,763 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:41:48,139 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:41:48,246 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:46:09,832 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:46:10,076 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:46:11,901 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:46:12,019 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:54:34,794 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:54:36,835 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:54:43,982 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:54:44,158 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 16:55:07,877 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 16:55:08,063 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-09-13 16:55:18,007 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-09-13 16:55:18,128 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-09-13 19:32:52,291 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-09-13 19:32:54,716 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
