INFO  2021-08-26 13:14:00,494 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-08-26 13:14:01,553 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-08-26 13:14:41,877 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-26 13:14:41,910 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-26 13:14:41,956 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:14:42,017 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:14:42,051 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-26 13:14:47,971 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-26 13:14:48,020 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-26 13:14:48,147 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-26 13:14:48,189 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-26 13:14:48,204 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-26 13:16:54,614 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2021-08-26 13:16:54,713 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2021-08-26 13:16:56,363 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-08-26 13:16:56,379 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-08-26 13:16:56,403 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-08-26 13:16:56,585 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-08-26 13:16:56,715 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-26 13:16:56,722 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-26 13:16:56,741 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:16:56,758 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:16:56,777 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-26 13:16:57,973 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-26 13:16:58,012 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-26 13:16:58,101 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-26 13:16:58,138 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-26 13:16:58,146 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:07,830 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2021-08-26 13:17:07,840 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2021-08-26 13:17:13,649 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-08-26 13:17:13,658 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-08-26 13:17:13,682 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-08-26 13:17:13,703 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-08-26 13:17:13,755 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-26 13:17:13,759 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-26 13:17:13,774 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:13,787 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:13,805 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:13,837 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:13,866 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:13,898 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:13,932 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:13,937 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:24,996 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2021-08-26 13:17:25,000 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2021-08-26 13:17:26,808 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-08-26 13:17:26,813 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-08-26 13:17:26,835 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-08-26 13:17:26,851 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-08-26 13:17:26,895 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-26 13:17:26,898 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-26 13:17:26,915 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:26,922 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:26,941 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:26,975 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:27,005 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:27,039 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-26 13:17:27,068 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-26 13:17:27,073 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-26 13:18:04,399 MappingDataService::? - SaveMappingData : MethodStart
INFO  2021-08-26 13:18:04,500 MappingDataService::? - SaveMappingData : MethodFinish
INFO  2021-08-26 13:18:04,585 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-08-26 13:18:04,592 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-08-26 13:18:04,608 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:18:04,622 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:18:04,638 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-08-26 13:18:04,697 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-08-26 13:18:04,731 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-08-26 13:18:04,807 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-08-26 13:18:04,845 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-08-26 13:18:04,853 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-08-26 13:18:36,030 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-08-26 13:18:36,069 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-08-26 13:18:39,257 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:18:39,265 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 13:37:57,902 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-08-26 13:37:58,915 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-08-26 13:38:03,244 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 13:38:03,292 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 14:20:13,503 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-08-26 14:20:14,451 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-08-26 14:20:21,827 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-08-26 14:20:21,898 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-08-26 22:27:27,560 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
