INFO  2023-02-15 18:35:41,759 MappingDataService::? - GetMappingList : MethodStart
INFO  2023-02-15 18:48:03,749 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:03,809 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:03,928 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:03,990 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:04,092 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:21,008 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:48:21,118 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:48:21,447 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:48:21,686 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:48:22,513 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:48:22,612 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:48:22,689 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:22,796 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:22,855 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:22,969 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:23,053 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:23,174 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:23,241 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:23,342 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:54,718 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:48:54,824 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:48:54,904 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:48:55,142 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:48:55,416 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:48:55,521 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:48:55,584 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:55,687 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:55,752 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:55,861 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:55,937 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:56,059 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:48:56,153 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:48:56,254 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:49:29,046 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:49:29,153 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:49:30,712 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:49:30,954 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:49:36,245 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:49:36,343 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:49:39,716 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:49:39,820 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:49:39,876 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:49:39,986 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:49:40,062 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:49:40,183 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:49:40,256 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:49:40,356 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:02,471 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:50:02,653 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:50:03,390 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:50:03,651 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:50:03,967 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:50:04,088 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:50:04,143 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:04,297 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:04,374 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:04,510 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:04,561 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:04,725 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:04,785 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:04,908 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:38,096 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:50:38,199 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:50:38,259 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:50:38,490 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:50:38,709 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:50:38,805 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:50:38,851 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:38,948 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:39,004 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:39,110 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:39,172 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:39,294 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:50:39,342 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:50:39,438 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:51:33,867 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:51:33,968 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:51:34,044 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:51:34,264 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:51:34,548 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:51:34,645 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:51:34,747 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:51:34,846 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:51:34,943 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:51:35,047 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:51:35,116 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:51:35,237 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:51:35,300 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:51:35,398 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:04,146 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:52:04,254 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:52:04,336 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:52:04,562 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:52:04,788 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:52:04,883 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:52:04,941 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:05,037 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:05,086 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:05,192 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:05,277 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:05,395 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:05,453 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:05,556 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:22,507 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:52:22,604 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:52:22,662 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:52:22,890 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:52:23,119 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:52:23,216 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:52:23,281 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:23,379 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:23,425 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:23,529 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:23,576 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:23,696 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:23,746 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:23,842 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:44,206 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:52:44,305 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:52:45,951 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:52:46,174 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:52:46,830 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:52:46,923 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:52:46,986 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:47,093 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:47,314 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:47,424 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:47,569 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:47,689 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:52:48,059 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:52:48,163 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:27,801 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:53:27,900 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:53:27,952 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:53:28,180 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:53:28,393 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:53:28,487 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:53:28,522 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:28,621 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:28,703 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:28,806 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:28,855 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:28,979 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:29,046 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:29,145 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:41,578 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:53:41,672 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:53:41,732 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:53:41,956 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:53:42,445 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:53:42,542 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:53:42,586 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:42,682 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:42,748 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:42,859 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:42,907 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:43,031 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:53:43,107 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:53:43,204 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:34,736 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:54:34,832 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:54:34,862 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:54:35,085 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:54:35,268 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:54:35,363 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:54:35,405 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:35,504 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:35,537 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:35,648 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:35,709 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:35,834 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:35,887 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:35,982 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:48,974 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:54:49,068 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:54:49,096 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:54:49,319 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:54:49,486 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:54:49,579 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:54:49,632 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:49,731 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:49,784 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:49,887 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:49,963 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:50,079 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:54:50,124 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:54:50,220 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:32,239 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:55:32,336 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:55:32,392 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:55:32,614 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:55:32,829 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:55:32,924 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:55:32,983 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:33,083 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:33,122 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:33,226 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:33,309 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:33,425 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:33,536 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:33,634 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:42,064 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2023-02-15 18:55:42,162 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:55:42,190 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2023-02-15 18:55:42,413 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2023-02-15 18:55:42,577 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:55:42,669 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:55:42,719 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:42,818 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:42,849 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:42,953 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:43,017 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:43,134 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:55:43,201 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:55:43,297 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:56:51,899 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2023-02-15 18:56:52,022 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:56:52,081 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2023-02-15 18:56:52,341 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2023-02-15 18:56:52,517 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:56:52,612 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:56:52,642 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:56:52,739 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:56:52,771 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:56:52,878 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:56:52,910 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:56:53,028 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:56:53,079 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:56:53,173 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:01,811 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2023-02-15 18:57:01,920 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:57:01,949 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2023-02-15 18:57:02,171 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2023-02-15 18:57:02,361 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:57:02,458 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:57:02,501 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:02,598 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:02,628 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:02,738 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:02,767 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:02,881 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:02,909 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:03,006 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:32,089 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2023-02-15 18:57:32,203 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:57:32,242 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2023-02-15 18:57:32,466 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2023-02-15 18:57:32,640 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2023-02-15 18:57:32,737 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2023-02-15 18:57:32,767 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:32,864 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:32,896 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:33,000 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:33,030 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:33,148 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:33,181 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2023-02-15 18:57:33,275 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2023-02-15 18:57:58,000 MappingDataService::? - GetOrganismMappingDataWithModel : MethodStart
INFO  2023-02-15 18:57:58,120 MappingDataService::? - GetOrganismMappingDataWithModel : MethodFinish
INFO  2023-02-15 18:57:58,168 MappingDataService::? - SaveOrganismMappingData : MethodStart
