INFO  2021-11-13 20:15:06,916 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-11-13 20:15:10,130 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-11-13 20:15:20,360 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-13 20:15:20,721 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-13 20:15:39,821 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-13 20:15:40,043 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-13 20:15:40,888 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-11-13 20:15:40,976 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-11-13 20:15:41,111 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-11-13 20:15:41,466 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-11-13 20:15:41,610 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-11-13 20:15:41,675 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-11-13 20:15:41,764 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-11-13 20:15:41,867 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-11-13 20:15:41,974 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-11-13 20:15:42,036 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-11-13 20:15:42,150 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-11-13 20:15:42,755 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-11-13 20:15:42,993 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-11-13 20:15:43,088 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-11-13 20:15:43,958 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-11-13 20:15:44,108 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-11-13 20:16:42,771 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-11-13 20:16:42,879 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
