INFO  2021-11-14 21:38:28,224 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-11-14 21:38:32,588 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-11-14 21:38:38,121 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-14 21:38:38,613 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-14 21:39:04,215 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-14 21:39:04,429 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-14 21:39:05,400 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-11-14 21:39:05,543 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-11-14 21:39:05,829 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-11-14 21:39:06,113 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-11-14 21:39:06,319 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-11-14 21:39:06,392 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-11-14 21:39:06,533 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-11-14 21:39:06,656 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-11-14 21:39:06,800 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-11-14 21:39:06,880 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-11-14 21:39:07,007 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-11-14 21:39:07,482 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-11-14 21:39:07,884 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-11-14 21:39:07,979 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-11-14 21:39:09,736 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-11-14 21:39:09,985 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-11-14 21:40:27,577 WHONETService::? - DeleteWHONET_AntibioticsListData : MethodStart
INFO  2021-11-14 21:40:28,193 WHONETService::? - DeleteWHONET_AntibioticsListData : MethodFinish
INFO  2021-11-14 21:40:28,432 WHONETService::? - DeleteWHONET_AntibioticSpeciesListData : MethodStart
INFO  2021-11-14 21:40:31,016 WHONETService::? - DeleteWHONET_AntibioticSpeciesListData : MethodFinish
INFO  2021-11-14 21:40:31,099 WHONETService::? - DeleteWHONET_DepartmentsListData : MethodStart
INFO  2021-11-14 21:40:31,301 WHONETService::? - DeleteWHONET_DepartmentsListData : MethodFinish
INFO  2021-11-14 21:40:31,388 WHONETService::? - DeleteWHONET_ColumnListData : MethodStart
INFO  2021-11-14 21:40:31,585 WHONETService::? - DeleteWHONET_ColumnListData : MethodFinish
INFO  2021-11-14 21:40:31,709 WHONETService::? - SaveWHONET_AntibioticsListData : MethodStart
INFO  2021-11-14 21:40:31,762 WHONETService::? - ClearTCWHONET_AntibioticsDataByMST_CODE : MethodStart
INFO  2021-11-14 21:40:31,776 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-11-14 21:40:31,822 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-11-14 21:40:31,837 WHONETService::? - ClearTCWHONET_AntibioticsDataByMST_CODE : MethodFinish
INFO  2021-11-14 21:40:32,963 WHONETService::? - SaveWHONET_AntibioticsListData : MethodFinish
INFO  2021-11-14 21:40:33,113 WHONETService::? - SaveWHONET_AntibioticSpeciesListData : MethodStart
INFO  2021-11-14 21:40:33,157 WHONETService::? - ClearTCWHONET_AntibioticSpeciesDataByMST_CODE : MethodStart
INFO  2021-11-14 21:40:33,168 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-11-14 21:40:33,220 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-11-14 21:40:33,235 WHONETService::? - ClearTCWHONET_AntibioticSpeciesDataByMST_CODE : MethodFinish
INFO  2021-11-14 21:40:37,563 WHONETService::? - SaveWHONET_AntibioticSpeciesListData : MethodFinish
INFO  2021-11-14 21:40:37,634 WHONETService::? - SaveWHONET_DepartmentsListData : MethodStart
INFO  2021-11-14 21:40:37,679 WHONETService::? - ClearTCWHONET_DepartmentsDataByMST_CODE : MethodStart
INFO  2021-11-14 21:40:37,697 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
