INFO  2021-10-12 23:50:20,514 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-10-12 23:50:22,652 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-10-12 23:51:07,670 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:51:08,052 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:51:59,529 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:51:59,735 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:52:17,953 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:52:18,140 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:52:27,131 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-10-12 23:52:27,135 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-10-12 23:52:27,355 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-10-12 23:52:27,377 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-10-12 23:52:33,725 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:52:33,852 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:52:36,467 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:52:36,606 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:52:37,083 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-10-12 23:52:37,179 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-10-12 23:52:37,285 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-10-12 23:52:37,527 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-10-12 23:52:37,667 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-10-12 23:52:37,749 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-10-12 23:52:37,860 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-10-12 23:52:37,957 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-10-12 23:52:38,081 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-10-12 23:52:38,161 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-10-12 23:52:38,274 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-10-12 23:52:38,901 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-10-12 23:52:39,120 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-10-12 23:52:39,218 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-10-12 23:52:39,325 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-10-12 23:52:39,499 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-10-12 23:52:52,603 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:52:52,729 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:54:02,370 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:54:02,500 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-10-12 23:54:10,815 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-10-12 23:54:10,943 TBConfigService::? - GetTBConfig : MethodFinish
