INFO  2021-08-10 08:58:21,789 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-10 08:58:24,084 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-10 08:58:32,487 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 08:58:32,566 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:35:43,515 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-10 09:35:44,333 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-10 09:50:52,849 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:50:52,900 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:50:53,019 LogProcessService::? - GetLogProcessAuthListWithModel : MethodStart
INFO  2021-08-10 09:50:53,086 LogProcessService::? - GetLogProcessAuthListWithModel : MethodFinish
INFO  2021-08-10 09:50:55,047 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:50:55,052 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:50:55,184 LogProcessService::? - GetLogProcessAuthListWithModel : MethodStart
INFO  2021-08-10 09:50:55,188 LogProcessService::? - GetLogProcessAuthListWithModel : MethodFinish
INFO  2021-08-10 09:50:57,432 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:50:57,441 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:50:57,524 LogProcessService::? - GetLogProcessAuthListWithModel : MethodStart
INFO  2021-08-10 09:50:57,532 LogProcessService::? - GetLogProcessAuthListWithModel : MethodFinish
INFO  2021-08-10 09:50:58,333 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:50:58,346 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:51:01,585 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:51:01,593 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:51:17,378 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:51:17,384 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:55:32,536 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:55:32,552 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:55:51,102 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:55:51,112 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:56:06,772 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-10 09:56:06,802 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-10 09:58:29,428 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:58:29,442 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:59:00,794 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:59:00,802 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:59:13,478 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:59:13,491 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 09:59:16,638 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-08-10 09:59:16,683 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-08-10 09:59:56,333 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 09:59:56,341 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:00:14,622 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:00:14,635 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:00:15,133 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-08-10 10:00:15,154 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-08-10 10:00:30,531 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:00:30,543 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:01:00,604 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:01:00,620 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:01:12,886 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:01:12,895 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:01:14,171 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-10 10:01:14,175 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-10 10:01:14,238 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-10 10:01:14,246 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-10 10:04:06,860 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:04:06,872 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:11:57,014 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:11:57,027 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:12:57,422 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:12:57,430 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:12:58,166 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-10 10:12:58,167 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-10 10:12:58,190 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-10 10:12:58,192 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-10 10:13:05,612 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:13:05,615 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:15:07,524 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:15:07,531 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:15:55,458 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:15:55,463 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:16:53,582 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:16:53,591 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:19:52,345 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:19:52,370 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:19:56,865 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:19:56,873 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:20:56,547 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:20:56,562 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:21:40,213 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:21:40,225 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:21:50,739 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:21:50,742 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:22:49,083 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:22:49,095 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:23:48,601 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:23:48,609 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:27:51,661 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:27:51,674 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:29:00,651 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:29:00,655 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:29:51,011 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:29:51,021 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:29:59,114 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:29:59,120 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:30:06,010 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:30:06,016 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:30:34,428 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:30:34,434 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:32:01,025 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:32:01,039 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 10:34:03,287 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-10 10:34:03,319 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-10 10:49:34,653 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 10:49:34,666 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 11:29:07,725 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 11:29:07,750 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 14:00:20,000 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 14:00:20,038 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 14:04:27,324 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 14:04:27,341 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 14:04:27,804 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-10 14:04:27,804 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-10 14:04:27,822 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-10 14:04:27,823 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-10 14:04:37,110 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 14:04:37,112 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 14:04:47,680 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-10 14:04:47,683 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-10 14:04:47,990 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-10 14:04:47,991 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-10 14:04:47,997 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-10 14:04:47,998 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
