INFO  2021-09-30 09:08:42,593 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-09-30 09:08:46,251 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-09-30 09:08:58,612 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:08:58,979 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:09:23,193 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:09:23,383 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:09:24,453 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:09:24,516 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:09:24,624 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:09:24,692 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:09:24,783 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:09:24,846 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:09:24,937 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:09:25,024 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:09:25,120 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:09:25,188 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:09:25,272 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:09:25,408 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:09:25,497 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:09:25,554 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:09:25,642 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:09:25,857 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:09:46,368 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:09:46,546 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:09:49,725 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:09:49,845 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:09:50,236 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:09:50,302 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:09:50,407 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:09:50,462 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:09:50,577 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:09:50,631 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:09:50,698 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:09:50,749 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:09:50,821 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:09:50,867 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:09:50,983 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:09:51,047 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:09:51,133 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:09:51,188 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:09:51,291 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:09:51,411 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:10:00,906 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:01,040 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:03,345 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:03,475 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:03,840 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:10:03,900 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:10:03,956 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:10:04,029 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:10:04,086 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:10:04,153 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:10:04,210 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:10:04,264 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:10:04,318 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:10:04,371 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:10:04,415 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:10:04,479 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:10:04,529 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:10:04,577 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:10:04,627 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:10:04,792 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:10:07,208 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:07,338 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:08,465 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:08,628 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:12,823 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:12,930 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:16,034 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:10:16,183 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:10:43,215 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-09-30 09:10:43,220 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-09-30 09:10:43,394 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-09-30 09:10:43,411 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-09-30 09:13:35,145 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:13:35,256 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:13:38,561 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:13:38,668 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:13:40,576 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-09-30 09:13:40,588 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-09-30 09:13:40,716 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-09-30 09:13:40,730 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-09-30 09:17:54,612 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:17:54,742 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:19:07,616 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:19:07,745 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:19:08,167 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:19:08,442 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:19:08,535 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:19:08,598 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:19:08,682 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:19:08,737 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:19:08,807 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:19:08,902 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:19:08,987 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:19:09,069 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:19:09,154 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:19:09,211 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:19:09,271 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:19:09,322 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:19:09,401 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:19:09,521 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:19:41,007 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:19:41,123 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:19:41,453 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:19:41,512 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:19:41,563 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:19:41,620 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:19:41,679 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:19:41,727 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:19:41,776 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:19:41,834 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:19:41,901 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:19:41,954 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:19:42,060 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:19:42,115 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:19:42,177 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:19:42,231 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:19:42,284 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:19:42,414 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:20:00,657 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:20:00,774 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:20:03,921 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:20:04,035 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:20:04,458 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:20:04,526 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:20:04,669 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:20:04,745 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:20:04,838 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:20:04,891 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:20:04,978 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-30 09:20:05,034 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-30 09:20:05,092 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:20:05,142 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:20:05,193 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-30 09:20:05,243 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-30 09:20:05,358 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-30 09:20:05,423 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-30 09:20:05,546 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:20:05,688 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:21:25,866 WHONETService::? - DeleteWHONET_AntibioticsListData : MethodStart
INFO  2021-09-30 09:21:25,998 WHONETService::? - DeleteWHONET_AntibioticsListData : MethodFinish
INFO  2021-09-30 09:21:26,153 WHONETService::? - DeleteWHONET_AntibioticSpeciesListData : MethodStart
INFO  2021-09-30 09:21:26,288 WHONETService::? - DeleteWHONET_AntibioticSpeciesListData : MethodFinish
INFO  2021-09-30 09:21:26,475 WHONETService::? - DeleteWHONET_DepartmentsListData : MethodStart
INFO  2021-09-30 09:21:26,615 WHONETService::? - DeleteWHONET_DepartmentsListData : MethodFinish
INFO  2021-09-30 09:21:26,685 WHONETService::? - DeleteWHONET_ColumnListData : MethodStart
INFO  2021-09-30 09:21:26,998 WHONETService::? - DeleteWHONET_ColumnListData : MethodFinish
INFO  2021-09-30 09:21:27,080 WHONETService::? - SaveWHONET_AntibioticsListData : MethodStart
INFO  2021-09-30 09:21:27,127 WHONETService::? - ClearTCWHONET_AntibioticsDataByMST_CODE : MethodStart
INFO  2021-09-30 09:21:27,136 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:21:27,182 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:21:27,194 WHONETService::? - ClearTCWHONET_AntibioticsDataByMST_CODE : MethodFinish
INFO  2021-09-30 09:21:27,940 WHONETService::? - SaveWHONET_AntibioticsListData : MethodFinish
INFO  2021-09-30 09:21:28,078 WHONETService::? - SaveWHONET_AntibioticSpeciesListData : MethodStart
INFO  2021-09-30 09:21:28,126 WHONETService::? - ClearTCWHONET_AntibioticSpeciesDataByMST_CODE : MethodStart
INFO  2021-09-30 09:21:28,146 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:21:28,211 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:21:28,235 WHONETService::? - ClearTCWHONET_AntibioticSpeciesDataByMST_CODE : MethodFinish
INFO  2021-09-30 09:21:31,872 WHONETService::? - SaveWHONET_AntibioticSpeciesListData : MethodFinish
INFO  2021-09-30 09:21:31,987 WHONETService::? - SaveWHONET_DepartmentsListData : MethodStart
INFO  2021-09-30 09:21:32,040 WHONETService::? - ClearTCWHONET_DepartmentsDataByMST_CODE : MethodStart
INFO  2021-09-30 09:21:32,101 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:21:32,151 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:21:32,165 WHONETService::? - ClearTCWHONET_DepartmentsDataByMST_CODE : MethodFinish
INFO  2021-09-30 09:21:32,328 WHONETService::? - SaveWHONET_DepartmentsListData : MethodFinish
INFO  2021-09-30 09:21:32,396 WHONETService::? - SaveWHONET_ColumnListData : MethodStart
INFO  2021-09-30 09:21:32,442 WHONETService::? - ClearTCWHONET_ColumnDataByMST_CODE : MethodStart
INFO  2021-09-30 09:21:32,452 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:21:32,499 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:21:32,509 WHONETService::? - ClearTCWHONET_ColumnDataByMST_CODE : MethodFinish
INFO  2021-09-30 09:21:32,692 WHONETService::? - SaveWHONET_ColumnListData : MethodFinish
INFO  2021-09-30 09:21:32,757 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:21:32,814 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:21:32,877 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:21:33,027 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:21:33,124 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:21:33,175 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:21:33,296 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-30 09:21:33,358 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-30 09:21:33,417 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-30 09:21:33,541 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-30 09:21:42,730 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:21:42,839 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:21:45,638 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-09-30 09:21:45,641 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-09-30 09:21:45,799 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-09-30 09:21:45,819 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-09-30 09:22:17,948 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:22:18,058 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:22:19,169 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:22:19,293 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:22:20,439 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-09-30 09:22:20,455 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-09-30 09:22:20,630 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-09-30 09:22:20,647 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-09-30 09:22:21,333 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-30 09:22:21,460 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-30 09:22:21,718 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-09-30 09:22:21,734 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-09-30 09:22:21,873 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-09-30 09:22:21,887 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-09-30 09:22:22,021 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-30 09:22:22,077 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-30 09:22:22,158 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-30 09:22:22,350 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-30 09:22:22,467 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-30 09:22:22,528 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-30 09:22:22,600 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
