INFO  2021-09-28 11:33:44,578 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-09-28 11:33:45,861 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-09-28 11:33:50,838 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:33:50,871 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:33:59,292 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:33:59,334 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:33:59,895 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-28 11:33:59,924 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-28 11:33:59,986 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-28 11:34:00,028 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-28 11:34:00,098 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-28 11:34:00,114 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-28 11:34:00,156 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:34:00,182 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:34:00,231 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-28 11:34:00,254 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-28 11:34:00,307 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-28 11:34:00,388 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-28 11:34:00,469 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-28 11:34:00,487 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-28 11:34:00,536 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-28 11:34:00,559 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-28 11:34:36,559 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:34:36,578 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:34:51,528 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:34:51,537 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:35:13,732 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:35:13,744 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:38:37,905 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-09-28 11:38:38,996 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-09-28 11:38:47,360 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:38:47,392 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:38:55,136 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:38:55,184 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:38:55,453 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-28 11:38:55,491 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-28 11:38:55,582 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-28 11:38:55,634 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-28 11:38:55,753 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-28 11:38:55,778 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-28 11:38:55,836 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:38:55,865 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:38:55,935 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
INFO  2021-09-28 11:38:55,966 WHONETService::? - Get_TCWHONET_Column_List : MethodFinish
INFO  2021-09-28 11:38:56,041 WHONETService::? - Get_TCWHONET_Organism_List : MethodStart
INFO  2021-09-28 11:38:56,159 WHONETService::? - Get_TCWHONET_Organism_List : MethodFinish
INFO  2021-09-28 11:38:56,306 WHONETService::? - Get_TCWHONET_Macro_List : MethodStart
INFO  2021-09-28 11:38:56,348 WHONETService::? - Get_TCWHONET_Macro_List : MethodFinish
INFO  2021-09-28 11:38:56,419 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-28 11:38:56,464 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-28 11:39:54,231 WHONETService::? - DeleteWHONET_SpecimenListData : MethodStart
INFO  2021-09-28 11:39:54,737 WHONETService::? - DeleteWHONET_SpecimenListData : MethodFinish
INFO  2021-09-28 11:39:54,801 WHONETService::? - SaveWHONET_SpecimenListData : MethodStart
INFO  2021-09-28 11:39:54,809 WHONETService::? - ClearTCWHONET_SpecimenDataByMST_CODE : MethodStart
INFO  2021-09-28 11:39:54,816 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:39:54,829 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:39:54,835 WHONETService::? - ClearTCWHONET_SpecimenDataByMST_CODE : MethodFinish
INFO  2021-09-28 11:39:56,166 WHONETService::? - SaveWHONET_SpecimenListData : MethodFinish
INFO  2021-09-28 11:39:56,227 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:39:56,248 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:40:33,999 WHONETService::? - DeleteWHONET_SpecimenListData : MethodStart
INFO  2021-09-28 11:40:34,382 WHONETService::? - DeleteWHONET_SpecimenListData : MethodFinish
INFO  2021-09-28 11:40:34,467 WHONETService::? - SaveWHONET_SpecimenListData : MethodStart
INFO  2021-09-28 11:40:34,478 WHONETService::? - ClearTCWHONET_SpecimenDataByMST_CODE : MethodStart
INFO  2021-09-28 11:40:34,486 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:40:34,502 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:40:34,510 WHONETService::? - ClearTCWHONET_SpecimenDataByMST_CODE : MethodFinish
INFO  2021-09-28 11:40:35,747 WHONETService::? - SaveWHONET_SpecimenListData : MethodFinish
INFO  2021-09-28 11:40:35,799 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:40:35,816 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:40:44,735 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:40:44,747 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:41:12,890 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:41:12,898 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:41:14,893 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-09-28 11:41:14,916 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-09-28 11:45:52,924 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-09-28 11:45:53,699 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-09-28 11:45:57,972 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:45:58,007 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:46:10,510 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-09-28 11:46:10,549 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-09-28 11:46:10,751 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodStart
INFO  2021-09-28 11:46:10,767 WHONETService::? - Get_TCWHONET_Antibiotic_List : MethodFinish
INFO  2021-09-28 11:46:10,828 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodStart
INFO  2021-09-28 11:46:10,846 WHONETService::? - Get_TCWHONET_AntibioticSpecies_List : MethodFinish
INFO  2021-09-28 11:46:10,895 WHONETService::? - Get_TCWHONET_Departments_List : MethodStart
INFO  2021-09-28 11:46:10,906 WHONETService::? - Get_TCWHONET_Departments_List : MethodFinish
INFO  2021-09-28 11:46:10,943 WHONETService::? - Get_TCWHONET_Specimen_List : MethodStart
INFO  2021-09-28 11:46:10,954 WHONETService::? - Get_TCWHONET_Specimen_List : MethodFinish
INFO  2021-09-28 11:46:10,993 WHONETService::? - Get_TCWHONET_Column_List : MethodStart
ERROR 2021-09-28 11:46:11,119 WHONETService::? - System.Data.SqlTypes.SqlNullValueException: Data is Null. This method or property cannot be called on Null values.
   at Microsoft.Data.SqlClient.SqlBuffer.ThrowIfNull()
   at Microsoft.Data.SqlClient.SqlBuffer.get_Boolean()
   at Microsoft.Data.SqlClient.SqlDataReader.GetBoolean(Int32 i)
   at lambda_method(Closure , QueryContext , DbDataReader , ResultContext , Int32[] , ResultCoordinator )
