INFO  2021-08-10 10:04:17,671 LabFileUploadService::? - GetLabFileUploadListWithModel : MethodStart
INFO  2021-08-10 10:11:58,569 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,606 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,620 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,652 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,663 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,691 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,700 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,724 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,732 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,759 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,770 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,793 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,800 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,826 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,833 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,856 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,863 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,891 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,899 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,922 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,929 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:58,962 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:58,972 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,000 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,010 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,043 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,054 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,087 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,098 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,125 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,133 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,157 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,165 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,187 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,197 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,230 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,238 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,263 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,272 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,305 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,314 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,343 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,358 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,389 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,397 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,424 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,434 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,460 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,470 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,502 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,511 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,538 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,547 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,574 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,582 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,604 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,612 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,638 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,645 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,668 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,676 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,714 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,725 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,760 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,775 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,805 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,814 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,841 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,850 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,875 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,887 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,921 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,929 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,961 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:11:59,969 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:11:59,999 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,011 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,047 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,056 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,084 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,094 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,123 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,133 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,170 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,183 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,213 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,224 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,249 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,257 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,288 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,299 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,325 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,333 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,363 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,373 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,398 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,408 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,439 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,447 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,471 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,479 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,503 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,512 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,541 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,551 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,579 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,586 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,619 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,628 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,658 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,666 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,692 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,699 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,721 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,728 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,750 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,756 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,787 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,794 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,817 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,824 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,847 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,856 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,891 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,904 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,939 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,951 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:00,980 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:00,990 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,019 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,030 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,057 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,065 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,093 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,100 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,126 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,133 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,156 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,163 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,191 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,199 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,219 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,225 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,252 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,260 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,292 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,300 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,327 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,336 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,374 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,386 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,414 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,423 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,452 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,462 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,489 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,499 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,522 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,530 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,554 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,563 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,589 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,597 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,620 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,628 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,652 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,660 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,689 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,699 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,726 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,735 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,764 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,778 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,808 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,818 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,846 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,856 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,879 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,888 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,910 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
INFO  2021-08-10 10:12:01,916 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodFinish
INFO  2021-08-10 10:12:01,936 LabFileUploadService::? - GetLabFileSummaryDetailBylfuId : MethodStart
