INFO  2023-05-30 09:06:23,240 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-30 09:06:24,765 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-30 09:06:24,766 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-30 09:06:24,928 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-30 09:06:24,930 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-30 09:06:25,062 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-30 09:09:44,006 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-30 09:09:45,186 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-30 09:09:45,192 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-30 09:09:45,334 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-30 09:09:45,335 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-30 09:09:45,481 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-30 10:51:48,349 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-30 10:51:49,873 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-30 10:51:49,886 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-30 10:51:50,039 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-30 10:51:50,040 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-30 10:51:50,179 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-30 10:55:50,609 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-30 10:55:52,160 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-30 10:55:52,161 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-30 10:55:52,330 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-30 10:55:52,331 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-30 10:55:52,506 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-30 15:15:45,806 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-30 15:15:47,266 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-30 15:15:47,266 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-30 15:15:47,394 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-30 15:15:47,395 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-30 15:15:47,552 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
