INFO  2021-08-26 10:27:01,342 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 10:27:03,458 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 10:27:03,461 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 10:27:03,543 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 10:27:03,546 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 10:27:03,593 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-26 10:34:33,375 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 10:34:35,755 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 10:34:35,758 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 10:34:35,818 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 10:34:35,821 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 10:34:35,881 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-26 13:12:45,172 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 13:12:46,135 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 13:12:46,136 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 13:12:46,169 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 13:12:46,171 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 13:12:46,204 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-26 13:36:56,340 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 13:36:57,250 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 13:36:57,252 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 13:36:57,286 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 13:36:57,288 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 13:36:57,315 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-26 14:08:47,395 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 14:08:48,962 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 14:08:48,965 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 14:08:49,003 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 14:08:49,005 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 14:08:49,121 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-26 22:24:23,924 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-26 22:24:25,829 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-26 22:24:25,836 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-26 22:24:25,880 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-26 22:24:25,883 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-26 22:24:25,930 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
