INFO  2021-07-15 11:30:40,186 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-07-15 11:30:41,270 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-07-15 11:30:41,271 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-07-15 11:30:41,313 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-07-15 11:30:41,315 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-07-15 11:30:41,346 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-07-15 11:50:46,749 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-07-15 11:50:47,837 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-07-15 11:50:47,839 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-07-15 11:50:47,864 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-07-15 11:50:47,865 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-07-15 11:50:47,890 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-07-15 11:55:00,810 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-07-15 11:55:01,720 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-07-15 11:55:01,721 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-07-15 11:55:01,754 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-07-15 11:55:01,755 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-07-15 11:55:01,785 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-07-15 12:23:51,099 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-07-15 12:23:52,055 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-07-15 12:23:52,056 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-07-15 12:23:52,072 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-07-15 12:23:52,073 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-07-15 12:23:52,096 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
