INFO  2021-11-09 10:27:07,817 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 10:27:09,287 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 10:27:09,293 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 10:27:09,446 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 10:27:09,455 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 10:27:09,587 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 10:33:07,247 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 10:33:08,458 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 10:33:08,464 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 10:33:08,604 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 10:33:08,611 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 10:33:08,744 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 10:39:16,958 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 10:39:18,191 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 10:39:18,207 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 10:39:18,331 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 10:39:18,337 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 10:39:18,463 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 10:52:19,561 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 10:52:20,783 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 10:52:20,797 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 10:52:20,953 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 10:52:20,959 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 10:52:21,095 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 11:06:44,504 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 11:06:45,781 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 11:06:45,797 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 11:06:45,924 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 11:06:45,930 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 11:06:46,058 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 11:14:22,402 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 11:14:23,691 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 11:14:23,699 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 11:14:23,817 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 11:14:23,824 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 11:14:23,950 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 11:21:10,043 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 11:21:11,284 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 11:21:11,291 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 11:21:11,433 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 11:21:11,439 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 11:21:11,578 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 12:07:50,696 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 12:07:52,164 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 12:07:52,178 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 12:07:52,313 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 12:07:52,319 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 12:07:52,458 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 13:46:32,925 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 13:46:34,237 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 13:46:34,244 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 13:46:34,373 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 13:46:34,378 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 13:46:34,518 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 13:54:17,643 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 13:54:18,892 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 13:54:18,898 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 13:54:19,049 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 13:54:19,057 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 13:54:19,193 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 14:20:12,265 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 14:20:13,537 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 14:20:13,557 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 14:20:13,709 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 14:20:13,716 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 14:20:13,838 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 14:30:47,268 LoginDataService::? - Set_LogoutUser_Data : MethodStart
INFO  2021-11-09 14:30:47,697 LoginDataService::? - Set_LogoutUser_Data : MethodFinish
INFO  2021-11-09 14:57:55,626 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 14:57:57,342 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 14:57:57,347 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-11-09 14:57:57,485 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-11-09 14:57:57,497 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-11-09 14:57:57,629 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-11-09 15:14:19,037 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-11-09 15:14:20,301 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-11-09 15:14:20,308 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
