INFO  2021-08-14 15:25:02,144 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 15:25:03,530 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 15:25:03,531 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 15:25:03,653 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 15:25:03,654 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 15:25:03,770 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 16:08:10,205 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 16:08:11,476 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 16:08:11,481 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 16:08:11,612 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 16:08:11,614 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 16:08:11,737 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 16:08:49,409 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 16:08:49,595 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 16:08:49,598 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 16:08:49,708 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 16:08:49,711 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 16:08:49,817 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 22:14:59,394 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 22:15:00,733 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 22:15:00,734 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 22:15:00,859 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 22:15:00,861 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 22:15:00,996 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 22:30:50,364 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 22:30:51,649 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 22:30:51,650 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 22:30:51,778 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 22:30:51,782 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 22:30:51,904 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 22:50:07,540 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 22:50:09,431 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 22:50:09,433 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 22:50:09,586 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 22:50:09,589 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 22:50:09,826 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-14 23:23:35,013 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-14 23:23:36,966 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-14 23:23:36,969 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-14 23:23:37,118 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-14 23:23:37,121 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-14 23:23:37,276 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
