INFO  2021-10-13 14:07:34,303 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 14:07:35,720 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 14:07:35,727 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 14:07:35,873 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 14:07:35,878 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 14:07:36,017 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 15:00:26,106 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 15:00:27,559 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 15:00:27,568 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 15:00:27,728 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 15:00:27,733 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 15:00:27,880 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 15:14:57,669 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 15:14:58,917 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 15:14:58,922 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 15:14:59,081 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 15:14:59,090 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 15:14:59,218 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 15:23:49,208 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 15:23:50,458 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 15:23:50,463 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 15:23:50,578 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 15:23:50,594 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 15:23:50,724 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 19:17:32,550 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 19:17:34,509 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 19:17:34,532 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 19:17:34,753 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 19:17:34,771 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 19:17:34,959 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 19:23:43,482 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 19:23:45,327 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 19:23:45,339 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 19:23:45,495 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 19:23:45,517 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 19:23:45,679 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 19:29:55,894 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 19:29:57,806 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 19:29:57,817 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 19:29:57,997 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 19:29:58,011 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 19:29:58,211 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-10-13 20:23:52,830 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-10-13 20:23:54,878 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-10-13 20:23:54,881 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-10-13 20:23:55,017 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-10-13 20:23:55,030 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-10-13 20:23:55,176 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
