INFO  2023-05-08 11:37:03,549 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-08 11:37:04,962 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-08 11:37:04,963 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-08 11:37:05,084 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-08 11:37:05,085 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-08 11:37:05,215 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-08 11:41:37,793 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-08 11:41:38,808 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-08 11:41:38,814 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-08 11:41:38,925 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-08 11:41:38,926 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-08 11:41:39,053 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-08 11:51:17,543 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-08 11:51:18,632 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-08 11:51:18,633 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-08 11:51:18,751 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-08 11:51:18,752 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2023-05-08 11:51:18,877 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2023-05-08 11:57:44,041 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2023-05-08 11:57:45,139 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2023-05-08 11:57:45,139 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2023-05-08 11:57:45,249 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2023-05-08 11:57:45,251 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
