INFO  2021-08-09 09:52:04,778 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 09:52:06,907 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 09:52:06,908 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 09:52:06,953 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 09:52:06,955 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 09:52:07,000 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-09 12:21:23,716 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 12:21:24,600 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 12:21:24,602 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 12:21:24,643 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 12:21:24,645 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 12:21:24,669 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-09 13:04:35,910 LoginDataService::? - Set_LogoutUser_Data : MethodStart
INFO  2021-08-09 13:04:35,953 LoginDataService::? - Set_LogoutUser_Data : MethodFinish
INFO  2021-08-09 13:04:37,494 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 13:04:37,542 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 13:04:37,543 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 13:04:37,560 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 13:04:37,560 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 13:04:37,568 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-09 13:39:14,945 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 13:39:15,928 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 13:39:15,929 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 13:39:15,950 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 13:39:15,951 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 13:39:15,975 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-09 14:42:47,184 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 14:42:48,091 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 14:42:48,092 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 14:42:48,122 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 14:42:48,123 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 14:42:48,150 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-09 14:51:49,708 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-09 14:51:50,778 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-09 14:51:50,780 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-09 14:51:50,812 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-09 14:51:50,814 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-09 14:51:50,841 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
