INFO  2021-08-03 10:37:06,068 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 10:37:08,042 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 10:37:08,044 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 10:37:08,113 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 10:37:08,116 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 10:37:08,169 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 11:03:50,243 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 11:03:52,648 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 11:03:52,651 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 11:03:52,711 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 11:03:52,715 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 11:03:52,778 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 11:24:24,484 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 11:24:25,990 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 11:24:25,992 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 11:24:26,039 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 11:24:26,041 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 11:24:26,082 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 12:11:21,051 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 12:11:23,363 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 12:11:23,365 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 12:11:23,415 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 12:11:23,418 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 12:11:23,480 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 12:18:48,205 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 12:18:49,196 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 12:18:49,203 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 12:18:49,224 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 12:18:49,226 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 12:18:49,252 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 12:27:09,436 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 12:27:10,394 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 12:27:10,395 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 12:27:10,415 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 12:27:10,417 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 12:27:10,441 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 12:38:29,823 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 12:38:30,814 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 12:38:30,816 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 12:38:30,837 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 12:38:30,838 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 12:38:30,863 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 13:26:01,716 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 13:26:02,613 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 13:26:02,615 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 13:26:02,642 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 13:26:02,644 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 13:26:02,669 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
INFO  2021-08-03 13:29:36,985 LoginDataService::? - Get_LoginUser_Data : MethodStart
INFO  2021-08-03 13:29:37,888 LoginDataService::? - Get_LoginUser_Data : MethodFinish
INFO  2021-08-03 13:29:37,889 LoginDataService::? - Get_LoginUserPermission_Data : MethodStart
INFO  2021-08-03 13:29:37,916 LoginDataService::? - Get_LoginUserPermission_Data : MethodFinish
INFO  2021-08-03 13:29:37,917 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodStart
INFO  2021-08-03 13:29:37,942 LoginDataService::? - Get_LoginUserRolePermission_Data : MethodFinish
