INFO  2022-02-03 15:42:21,943 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:42:23,854 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:42:44,658 ProvinceDataService::? - Get_Province_List : MethodStart
INFO  2022-02-03 15:42:44,813 ProvinceDataService::? - Get_Province_List : MethodFinish
INFO  2022-02-03 15:43:23,003 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:43:23,215 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:43:26,818 HospitalDataService::? - Get_Hospital_List : MethodStart
INFO  2022-02-03 15:43:26,931 HospitalDataService::? - Get_Hospital_List : MethodFinish
INFO  2022-02-03 15:43:29,743 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:43:29,936 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:43:32,047 HospitalDataService::? - Get_Hospital_List : MethodStart
INFO  2022-02-03 15:43:32,155 HospitalDataService::? - Get_Hospital_List : MethodFinish
INFO  2022-02-03 15:43:34,609 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:43:34,733 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:43:37,450 HospitalDataService::? - Get_Hospital_List : MethodStart
INFO  2022-02-03 15:43:37,560 HospitalDataService::? - Get_Hospital_List : MethodFinish
INFO  2022-02-03 15:43:43,491 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:43:43,628 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:43:45,200 HospitalDataService::? - Get_TCHospital_List : MethodStart
INFO  2022-02-03 15:43:45,336 HospitalDataService::? - Get_TCHospital_List : MethodFinish
INFO  2022-02-03 15:44:29,596 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:44:29,710 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 15:44:50,184 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-02-03 15:44:50,341 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-02-03 15:44:50,415 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 15:44:50,520 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:05:58,383 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:05:59,454 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:05:59,516 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:05:59,835 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:06:31,865 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:06:31,997 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:06:32,040 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:06:32,148 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:13:56,215 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:13:56,456 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:13:56,493 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:13:56,773 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:14:00,244 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:14:00,344 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:14:00,373 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:14:00,472 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:41:12,160 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:41:12,407 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:41:12,436 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:41:12,718 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:41:16,149 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:41:16,250 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:41:16,274 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-02-03 17:41:16,376 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-02-03 17:46:59,402 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-02-03 17:46:59,650 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-02-03 17:46:59,679 RoleDataService::? - Get_Role_List : MethodStart
