INFO  2021-10-05 10:09:03,092 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:09:05,997 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:09:06,129 RoleDataService::? - Get_Role_List : MethodStart
INFO  2021-10-05 10:09:06,492 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2021-10-05 10:11:11,139 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:11:11,350 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:11:11,533 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2021-10-05 10:11:11,697 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2021-10-05 10:11:41,447 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2021-10-05 10:11:41,568 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2021-10-05 10:11:42,334 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:11:42,457 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:12:38,680 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:12:38,838 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:12:38,963 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2021-10-05 10:12:39,091 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2021-10-05 10:12:49,302 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2021-10-05 10:12:49,441 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2021-10-05 10:12:49,985 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:12:50,163 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:13:12,730 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:13:12,848 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:13:12,941 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2021-10-05 10:13:13,065 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2021-10-05 10:13:51,137 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2021-10-05 10:13:51,262 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2021-10-05 10:13:51,380 RoleDataService::? - Get_Role_List : MethodStart
INFO  2021-10-05 10:13:51,510 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2021-10-05 10:14:36,398 LabDataService::? - Get_AllLab_List : MethodStart
